docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
c40ca18a-b9ab-4ca9-9090-0be827f47539,Clinton Complains About Unfair ‘Hillary Standard’,"U.S. Democratic Presidential Candidate Hillary Clinton speaks at the American Federation of Teachers conference in Minneapolis, Minnesota, July 18, 2016. REUTERS/Adam Bettcher",Presumptive Democratic nominee Hillary Clinton said that she faced an elevated “Hillary standard” on trust and honesty in a Sunday interview on CBS’ “60 Minutes.”,"Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-2.5,-5.0,"[""5"",""3""]",,Center,Right,False
ef24221d-f700-4607-8919-f2097439d500,Dems In Disarray,"PHILADELPHIA — Last week, I apologized to the city of Cleveland for doubting their ability to adequately host the Republican National Convention. Today, I want to really apologize. Cleveland did great. It’s an inside baseball sort of thing to say, but it was dramatically easier to navigate (in terms of security, proximity, transportation, etc.) than the City of Brotherly Love.",But that’s not the only reason to suspect the convention chaos might be even worse this week than last.,"Bernie Sanders and Elizabeth Warren will both toe the party line and “hug” Hillary tonight, but what about their supporters? Will there be boos when they mention Hillary, will Wasserman Schultz provoke any additional problems? And lastly — will there be any more WikiLeaks stories to drop?",2.5,2.5,"[""6""]",,Left,Right,False
3913bcbd-3809-46c4-9d64-0b114c9ba23e,"Hillary Clinton under fire for foreign donations, link to Russia uranium deal","The White House struggled Thursday to fend off a barrage of questions about foreign donations to the Clinton Foundation during the tenure of former Secretary of State Hillary Rodham Clinton, including reports of donations linked to a deal that helped Russia nearly corner the world uranium market with State Department approval.","Mrs. Clinton’s presidential campaign has wrestled with the same questions, but neither the campaign nor the White House provided enough answers to quell the uproar.","“I know that that comes, unfortunately, with the territory,” she told The Associated Press.",5.0,-5.0,"[""0"",""5""]",,Right,Right,True
0a066170-32ee-4871-9a2c-4431689a220d,Clinton Foundation reportedly got millions as Russians sought OK for uranium deal from State,Bill Clinton and his family foundation reportedly received millions from the head of a uranium company -- and a firm promoting their stock -- while the Russians sought approval for a takeover of the company from several U.S. agencies including the one headed by Clinton's wife.,The New York Times reported on the complex and intertwined relationships -- as well as the favors and donations -- that factored into the deal.,That company later merged with Uranium One.,0.0,2.5,"[""5"",""4""]",,Right,Right,True
8e9c7ff4-d3bb-4cf5-8f4e-55cbc2344e7b,Did Hillary Back Foreign Deals Due to Clinton Foundation Donations?,Photo: John Moore/2014 Getty Images,"Earlier this week, the New York Times teased the forthcoming book Clinton Cash, in which conservative author Peter Schweizer alleges that foreign entities made donations to the Clinton Foundation in exchange for favors from Hillary Clinton’s State Department. Several news outlets, including the Times, received early access to the book to fuel their own reporting on the subject, and Senator Rand Paul declared that the revelations would be “alarming” and “mind boggling.”","A source with “knowledge of the Clinton Foundation’s fund-raising operation” confirmed the obvious to the Times: Many donors are giving to the Clinton Foundation because they hope the money will advance their cause. “Why do you think they are doing it — because they love them?” the source quipped. But that doesn’t necessarily mean that they were successful in their efforts to influence the Clintons. If the early reports are any indication, untangling the former (and possibly future) first couple’s professional and charity work is going to be an arduous task for journalists, and the findings may test the limits of America’s interest in Clinton scandals.",5.0,-2.5,"[""5"",""4""]",,Right,Left,False
f30a2928-7ad4-48d3-82a1-dc02b1cbf2f0,Clinton Charity Donors Profited From Russian Deal For US Uranium,"Former U.S. president Bill Clinton and his wife, former U.S. Secretary of State Hillary Clinton, depart St. Ignatius Loyola Church after the funeral service for former New York Governor Mario Cuomo in the Manhattan borough of New York January 6, 2015. Cuomo, the three-time governor of New York and a leading voice of the Democratic Party's liberal wing who turned down several invitations to seek the U.S. presidency, died on January 1 at his home in Manhattan. He was 82. REUTERS/Brendan McDermid",Hillary Clinton’s State Department approved a series of deals that gave Russia’s atomic energy agency control of one-fifth of the uranium produced in the U.S. as major stakeholders in the transaction donated millions of dollars to the Clinton Foundation.,Follow Chuck on Twitter,5.0,-5.0,"[""5"",""3""]",,Right,Right,True
413aa452-58df-4791-a1aa-173282d7990f,Radioactive: Clintons’ Putin profits cause alarm,Buzz Cut:,Radioactive: Clintons’ Putin profits cause alarm,"joined Fox News Channel (FNC) in July of 2010 and serves as politics editor based in Washington, DC Additionally, he authors the daily Fox News Halftime Report political news note and co-hosts the hit podcast, Perino & Stirewalt: I'll Tell You What He also is the host of Power Play, a feature video series on FoxNewscom Stirewalt makes frequent appearances on network programs, including America’s Newsroom, Special Report with  and Fox News Sunday with Chris Wallace He also provides expert political analysis for FNC’s coverage of state, congressional and presidential elections",-2.5,5.0,"[""0"",""5""]",,Right,Right,True
3eedd3a3-27c1-4db9-a4fd-0cc9130b400c,"Chelsea Clinton speaks out on foundation donors, vows more transparency","Chelsea Clinton addressed the mounting firestorm over her family foundation's fundraising from foreign nations on Thursday, saying the Clinton Foundation will endeavor to be more transparent in the future.","“We have always partnered with governments, NGOs, foundations, who believe the work we do is important,” she said in response to a question from Fox News during a Council on Foreign Relations panel in New York.","Daughter Chelsea Clinton, who is the vice chairwoman of the foundation, appeared to acknowledge that the foundation needs to do a better job with public information. According to an exclusive Reuters report Thursday, the family’s charities will be re-filing five annual tax returns after the news service found numerous errors in the financial statements, mostly over-reporting and underreporting donations from foreign governments.",0.0,0.0,"[""1"",""5""]",,Right,Right,True
d8e246ea-a39e-41ff-935c-cf0249aa9d6d,Hillary Clinton Wants To Testify On Benghazi ‘Without Delay’ (Caused By Anybody But Her),"It’s a good day to be Hillary Clinton. The New York Times is reporting that she took bribes from Russians while she was Secretary of State, her corrupt “foundation” is in a tax panic, and now… this.","Stonewalling hasn’t made Benghazi go away, so suddenly she’s acting like she actually wants to cooperate. After admitting that she destroyed evidence, she’s pretending to be transparent. Classic Clinton.","Does any of this matter, Hillary?",0.0,2.5,"[""0"",""5""]",,Right,Right,True
0caa1b6e-2ee6-46d3-8b6a-de381cfe10a3,Paul Ryan Address: Convention Speech Built On Demonstrably Misleading Assertions,"TAMPA, Fla. -- Paul Ryan pledged Wednesday that if he and his running mate Mitt Romney were elected president, they would usher in an ethic of responsibility. The Wisconsin congressman and GOP vice presidential candidate repeatedly chided President Barack Obama for blaming the jobs and housing crises on his predecessor, saying that his habit of ""forever shifting blame to the last administration, is getting old. The man assumed office almost four years ago -– isn’t it about time he assumed responsibility?""","Ryan then noted that Obama, while campaigning for president, promised that a GM plant in Wisconsin would not shut down. ""That plant didn’t last another year. It is locked up and empty to this day. And that’s how it is in so many towns today, where the recovery that was promised is nowhere in sight,"" Ryan said.","""This morning, I spoke to a leading business official in Janesville, Wisconsin, who was at the center of efforts to save the GM plant — one who supports Paul Ryan — and he offered a nuanced version of the history that strains simplistic interpretations,"" Sargent reported. ""The official, John Beckord, who heads the pro-business group Forward Janesville, makes two key points. First, that the market for the GM product in question collapsed much faster than anyone expected it would at the time of Obama’s speech. Second, that there is no telling whether the plant would have reopened, even if the economy had recovered faster.""",0.0,0.0,"[""5"",""3""]",,Left,Left,True
